date,Mkt-RF,SMB,HML,RF,CAC40,Accor,AirLiquide,Airbus,ArcelorMittal,AXA,BNP-Paribas,Bouygues,Capgemini,Carrefour,CompagnieSaintGobain,Michelin,CreditAgricole,Danone,ENGIE,Essilor,Kering,Klepierre,LOreal,Lafarge,Legrand,LVMH,Nokia,Orange,PernodRicard,Peugeot,PublicisGroupe,Renault,Safran,Sanofi,SchneiderElectric,SocieteGenerale,Sodexo,Solvay,Technip,Total,UnibailRodamco,Valeo,Veolia,VINCI,Vivendi
2013-12,-0.03020,0.03600,0.02460,0.00000,0.00017,0.06225,0.00195,0.06793,0.02287,0.04796,0.02534,-0.01225,0.02354,-0.00518,0.02133,-0.03377,0.00813,-0.02169,0.00146,0.00091,-0.05881,-0.01419,0.03695,,-0.01391,-0.04432,0.00000,-0.06396,-0.00743,-0.19264,0.02229,-0.10476,0.04241,-0.00925,0.01749,-0.00272,-0.00406,0.02587,-0.05185,-0.00146,-0.03222,0.02773,-0.00545,0.00835,0.02461
2014-01,0.07340,0.00480,0.00440,0.00000,-0.03031,0.03163,-0.09339,-0.05734,-0.05012,-0.03513,0.01412,0.03538,0.02931,-0.11298,-0.02527,0.01385,0.07329,-0.06336,-0.04153,-0.03558,-0.03645,-0.04468,-0.04464,,-0.01685,-0.00339,0.00000,0.01956,-0.03828,0.20735,-0.01098,0.10796,0.04455,-0.05602,-0.05536,-0.00332,-0.00747,-0.09826,-0.09462,-0.04918,-0.04054,0.03059,-0.01645,0.01771,0.04098
2014-02,-0.00520,0.00310,0.01790,0.00000,0.05818,0.04635,0.07039,0.01483,-0.06940,-0.02872,0.03499,0.02888,0.12181,0.04559,0.11639,0.13087,0.15350,0.04438,0.13457,0.01516,0.00371,0.02672,0.00615,,0.14079,0.02043,0.00000,-0.01166,0.07094,0.12769,0.04591,0.11504,-0.03317,0.03475,0.08115,0.14960,0.05760,0.08390,0.12553,0.11077,0.06827,0.22391,0.17581,0.11459,0.03887
2014-03,0.01780,-0.02140,0.00410,0.00000,-0.00376,0.00378,-0.01443,-0.02622,0.02006,-0.00396,-0.05836,0.03646,-0.03138,0.05146,0.00805,0.02495,-0.00651,0.00293,0.06832,-0.03251,-0.00370,-0.01695,-0.02485,,0.00367,-0.02151,0.00000,0.18205,-0.00926,0.06576,-0.04680,-0.02313,-0.01411,0.00465,-0.00618,-0.07587,-0.01514,0.01379,0.05225,0.01212,-0.01257,0.00789,0.04741,-0.00406,-0.02390
2014-04,0.00750,-0.00670,-0.00520,0.00000,0.02184,-0.05180,0.04862,-0.04809,0.00086,-0.00477,-0.03358,0.07069,-0.07352,-0.00231,0.00388,-0.03062,-0.00786,0.03565,-0.08484,0.05314,0.07666,0.01740,0.03592,,0.03116,0.07427,0.00000,0.08909,0.02379,-0.06864,-0.06374,-0.00553,-0.03669,0.03092,0.04973,0.00213,0.02062,0.02413,0.08263,0.08151,0.03156,-0.03433,-0.06407,0.00798,-0.04352
2014-05,-0.00110,0.00080,-0.01540,0.00000,0.00717,0.10145,0.03637,0.06304,-0.04314,-0.03542,-0.05064,0.05059,0.04773,-0.04852,-0.05055,0.02727,0.00793,0.02765,0.12710,-0.00039,0.01694,0.07777,0.03226,,-0.00140,0.02963,0.00000,0.05054,0.03976,-0.01611,0.03062,-0.01554,0.02766,0.00538,0.02265,-0.05658,0.01467,0.01671,-0.02861,0.00000,0.05477,-0.00243,0.04315,-0.00074,-0.00517
2014-06,-0.04100,-0.00400,0.00070,0.00000,-0.02140,-0.02125,0.01507,-0.06976,-0.03304,-0.03617,-0.03553,-0.10762,-0.02325,0.01012,-0.01412,-0.03473,-0.10004,-0.00714,-0.01855,0.00506,-0.01203,0.04492,-0.01680,,-0.03769,-0.03529,0.00000,-0.06033,-0.02501,0.03998,-0.02118,-0.04387,-0.03957,-0.01096,-0.00478,-0.09488,-0.00368,0.05942,0.01409,0.02525,0.03584,-0.00416,-0.00749,0.00552,-0.02013
2014-07,-0.00030,-0.00860,-0.00910,0.00000,-0.03995,-0.04712,-0.03631,-0.11402,0.04986,-0.01518,-0.00091,-0.02846,0.04088,-0.04120,-0.11601,-0.05959,-0.01748,-0.00277,-0.04253,-0.05784,-0.00125,-0.04998,0.00437,,-0.07340,-0.08665,0.00000,0.01952,-0.04561,0.03844,-0.12254,-0.05543,-0.08198,0.01341,-0.08044,-0.01830,-0.05143,-0.03858,-0.13694,-0.08886,-0.05554,-0.08523,-0.04923,-0.05458,0.05036
2014-08,-0.03790,-0.02270,-0.00380,0.00000,0.03177,0.02155,0.02336,0.07945,-0.02595,0.09657,0.03798,-0.05385,-0.00221,0.02149,0.06054,0.02547,0.11512,-0.01756,-0.02623,0.10621,0.00813,0.02531,-0.00316,,0.01606,0.02683,0.00000,-0.01957,0.07216,-0.04639,0.04324,-0.04473,0.13646,0.06207,0.01740,0.02663,0.00617,-0.00910,0.02248,0.04367,0.01869,0.02496,0.05631,-0.03623,0.05461
2014-09,-0.02700,-0.01120,-0.03170,0.00000,0.00803,-0.05043,-0.00689,0.06442,-0.01580,0.03501,0.02219,-0.08126,0.05027,-0.07296,-0.06200,-0.11254,0.05848,-0.00263,0.05948,0.07706,-0.00992,-0.04359,-0.00238,,-0.02080,-0.02537,0.00000,0.03342,-0.00111,-0.05005,-0.04109,-0.03743,0.02997,0.07257,-0.05473,0.04837,0.03348,0.01795,-0.05518,0.02510,-0.00342,-0.04197,0.00036,-0.07528,-0.03410
2014-10,0.02100,-0.01360,-0.01770,0.00000,-0.04147,-0.04571,-0.00331,-0.04456,-0.04220,-0.05638,-0.04532,0.07345,-0.07690,-0.04456,-0.05492,-0.07351,-0.01256,0.02302,-0.02543,0.01334,-0.03570,-0.00490,-0.00477,,0.04236,0.05167,0.00000,0.06804,0.01328,-0.06864,0.01655,0.03278,-0.01713,-0.17753,0.03421,-0.04960,-0.00787,-0.10829,-0.13346,-0.07833,0.00368,0.01385,-0.04614,-0.01152,0.01857
2014-11,-0.03710,0.02250,-0.02270,0.00000,0.03711,0.13205,0.05143,0.02931,-0.05508,0.05459,0.02832,0.09819,0.12333,0.08879,0.07870,0.06880,-0.04154,0.04666,0.02377,0.02497,0.07892,0.04609,0.09672,,-0.01805,0.06760,0.00000,0.11404,0.04932,0.08903,0.06857,0.08931,0.03030,0.05702,0.04326,0.03840,0.05529,0.01656,-0.09390,-0.05124,0.03937,0.10769,0.09974,-0.04398,0.05160
2014-12,-0.00320,-0.01530,-0.03320,0.00000,-0.02675,-0.01568,0.01630,-0.15604,-0.07876,-0.01082,-0.04461,-0.00909,0.00933,-0.00570,-0.04629,0.01785,-0.04821,-0.04053,-0.01943,0.02636,-0.03974,-0.00998,0.01531,,0.03273,0.01553,0.00000,-0.00106,-0.03200,-0.00777,0.00982,-0.06184,-0.01499,-0.02826,-0.07607,-0.12284,0.00185,0.01719,-0.05516,-0.05490,0.00165,0.04699,0.00614,0.04681,0.01025
2015-01,0.06220,0.00980,0.01690,0.00000,0.07758,0.18706,0.08896,0.14148,-0.06877,0.08592,-0.05045,0.05587,0.08557,0.10059,0.07664,0.15225,-0.01812,0.09403,0.01518,0.06895,0.12476,0.17017,0.14178,,0.09542,0.08507,0.00000,0.10389,0.15543,0.25783,0.11385,0.12688,0.15493,0.08380,0.10543,0.02415,0.08441,0.07740,0.05535,0.07008,0.17501,0.21284,0.10166,0.02922,0.01667
2015-02,-0.02260,-0.00380,-0.00270,0.00000,0.07542,0.05640,0.05446,0.17225,0.15444,0.08799,0.11363,0.11925,0.11925,0.06177,0.06077,-0.00865,0.18978,0.04633,0.00760,0.05431,0.01449,0.04497,0.02012,,0.03564,0.14216,0.00000,0.04353,-0.00610,0.16414,0.09694,0.25861,0.06268,0.06951,0.07433,0.15292,0.02190,0.09661,0.11640,0.06011,0.02999,0.07043,0.07044,0.13194,0.03708
2015-03,0.04780,0.02240,0.00210,0.00000,0.01659,0.03748,0.01439,0.09235,-0.10184,0.03372,0.08600,0.03133,0.05673,0.05158,0.01640,0.07711,0.08791,0.00465,-0.07396,0.02250,-0.00110,0.04578,0.05609,,0.01903,0.00153,0.00000,-0.08190,0.03964,0.04176,-0.01427,-0.01258,0.03339,0.04823,0.00514,0.08847,0.00811,0.01318,-0.03178,-0.04063,-0.02543,0.03383,0.01236,0.00396,0.06005
2015-04,-0.00140,0.01640,-0.02610,0.00000,0.00255,0.00844,-0.02504,0.02581,0.08456,-0.03581,-0.00230,0.01067,0.04098,-0.00965,-0.00477,0.07623,0.01682,0.03018,-0.01087,0.01826,-0.09213,-0.05231,-0.00525,,0.02582,-0.04599,0.00000,-0.01504,0.00772,0.08403,0.04218,0.11006,0.00385,-0.00794,-0.07616,-0.00589,-0.00518,-0.02192,0.07983,0.04776,-0.01812,0.03056,0.07408,0.02987,-0.03070
2015-05,-0.02830,0.02040,0.00100,0.00000,-0.00765,0.01847,0.00428,0.00000,0.01902,0.01327,-0.02675,-0.02924,-0.00604,0.00373,0.04251,-0.02107,-0.02229,-0.03069,0.00934,0.02207,-0.03090,-0.06582,0.00880,,-0.00775,0.03544,0.00000,-0.02578,0.01396,0.12426,-0.02738,0.00457,-0.01287,-0.02248,0.02902,-0.04876,0.03975,-0.04255,-0.01281,-0.05177,-0.05132,0.01431,-0.00026,-0.01350,0.03458
2015-06,0.02390,-0.00770,-0.02610,0.00000,-0.04347,-0.09269,-0.03282,-0.06129,-0.09951,-0.01244,-0.01420,-0.06457,0.00443,-0.07070,-0.05091,-0.03669,-0.01876,-0.07261,-0.09442,-0.03734,0.00125,-0.02460,-0.06950,,-0.01717,-0.03084,0.00000,-0.03830,-0.07952,-0.02921,-0.08914,-0.01174,-0.05620,-0.01021,-0.09959,-0.01540,-0.09296,-0.02063,-0.07605,-0.05231,-0.03058,-0.02752,-0.03304,-0.04068,-0.02436
2015-07,-0.06030,0.03750,-0.00860,0.00000,0.06104,-0.01314,0.04495,0.10997,-0.05416,0.06054,0.09529,-0.00358,0.09676,0.08827,0.07189,-0.05096,0.07534,0.06380,0.05078,0.08972,0.09647,0.05044,0.06469,,0.11299,0.08622,0.00000,0.08146,0.05261,-0.01084,0.03951,-0.10319,0.13275,0.11027,0.02680,0.06998,-0.00376,-0.01337,-0.06664,0.03454,0.06881,-0.14043,0.11126,0.12567,0.05790
2015-08,-0.04280,0.01140,-0.03620,0.00000,-0.08454,-0.05361,-0.09869,-0.10077,-0.15993,-0.06354,-0.05126,0.01571,-0.07961,-0.07279,-0.05097,-0.03262,-0.15755,-0.10212,-0.08579,-0.08748,-0.13013,-0.05369,-0.10361,-0.10181,-0.08243,-0.12917,0.00000,-0.05658,-0.14241,-0.15593,-0.07862,-0.11566,0.01104,-0.10003,-0.11417,-0.03002,-0.07577,-0.13840,-0.06291,-0.09473,-0.04560,-0.07819,-0.03813,-0.01695,-0.07896
2015-09,0.06190,-0.02940,-0.00870,0.00000,-0.04248,-0.01230,-0.01123,-0.08917,-0.32858,-0.03737,-0.06771,-0.06511,-0.00624,-0.08765,-0.05505,-0.05644,-0.15143,0.01860,-0.09665,0.02350,-0.04419,0.03238,0.01539,-0.13575,-0.07768,0.02388,0.00000,-0.04045,-0.03571,-0.12630,-0.03999,-0.13619,-0.03332,-0.03720,-0.11220,-0.08296,-0.05648,-0.13041,-0.13169,-0.01483,0.00022,0.07812,0.04501,-0.01219,-0.04151
2015-10,-0.01480,0.00390,-0.02590,0.00000,0.09929,0.08333,0.11595,0.19751,0.08886,0.12434,0.05337,0.08620,0.01771,0.12216,-0.01369,0.11275,0.12335,0.12389,0.10492,0.09826,0.15445,0.06631,0.07094,0.10210,0.05281,0.11432,0.00000,0.18602,0.18873,0.19101,-0.03149,0.33953,0.02689,0.08199,0.10138,0.06173,0.09419,0.12695,0.12665,0.09813,0.09857,0.16522,0.03647,0.08235,0.03715
2015-11,-0.01870,0.03760,-0.01340,0.00010,0.01224,-0.11715,-0.02036,0.08018,-0.08496,0.05283,0.01538,0.03380,0.07763,-0.01651,0.09560,0.04746,-0.00868,0.04605,0.03353,0.03303,-0.02966,-0.00498,0.00933,-0.01129,0.11494,-0.06397,-0.38559,0.02027,0.00466,0.05523,0.01118,0.11408,0.01114,-0.08133,0.08932,0.06783,0.15549,0.06080,0.04431,0.06467,-0.04329,0.04158,0.07155,0.00293,-0.09058
2015-12,-0.06430,-0.00810,-0.01420,0.00010,-0.06466,0.00163,-0.10260,-0.09410,-0.16049,-0.01484,-0.06915,0.02568,-0.01970,-0.08670,-0.04733,-0.07376,-0.04729,-0.06106,-0.01001,-0.06880,-0.03424,-0.04586,-0.07339,-0.08031,-0.06250,-0.08724,-0.03372,-0.05348,-0.02321,-0.04169,0.02780,-0.03015,-0.09316,-0.06850,-0.12400,-0.05777,-0.03655,-0.03961,-0.07811,-0.12202,-0.03579,-0.02729,-0.03636,-0.03931,-0.00351
2016-01,-0.01710,0.01430,0.00350,0.00020,-0.04745,-0.12511,-0.08133,-0.06742,-0.10726,-0.09750,-0.16284,-0.01313,-0.01776,-0.01576,-0.04806,-0.04369,-0.15478,0.01879,-0.09985,-0.00608,-0.01836,-0.02659,0.01449,-0.16610,-0.02835,0.02277,0.00152,0.05457,0.02614,-0.15705,-0.09954,-0.15870,-0.05855,-0.02608,-0.06564,-0.17360,0.00022,-0.22696,-0.06330,-0.00836,-0.01024,-0.16205,0.01509,0.05546,0.00856
2016-02,0.06720,0.01680,0.01230,0.00020,-0.01437,0.11857,0.01008,0.03390,0.02759,-0.10870,-0.01658,0.00000,-0.08777,-0.06996,-0.05707,-0.00785,0.04241,0.01229,-0.02790,-0.04110,0.03644,-0.03734,-0.00984,-0.05916,-0.09474,0.03779,-0.15333,-0.01929,-0.09115,0.01611,0.03420,0.07969,-0.03939,-0.04389,0.11525,-0.07831,0.03893,0.12354,0.06804,0.01112,-0.00970,0.06990,-0.05880,0.02243,-0.04493
2016-03,0.02380,-0.00580,0.03270,0.00010,0.00724,-0.04879,0.02818,-0.02392,0.43388,0.01946,0.02860,-0.00596,0.07666,-0.00881,0.08275,0.07830,-0.00709,-0.02678,-0.04515,-0.01003,-0.02240,0.09607,0.00929,0.12618,0.07253,-0.02146,-0.06926,-0.03871,-0.00112,0.08501,0.07960,0.03779,0.07276,-0.03183,0.01406,0.00170,0.01142,0.03111,0.06458,-0.03178,0.05245,0.07042,0.01340,0.02585,-0.03398
2016-04,-0.00380,0.01500,-0.02880,0.00010,0.01001,0.03880,0.00111,-0.06410,0.24075,0.06404,0.04544,-0.18773,-0.01271,0.02337,0.03266,0.01357,0.01481,-0.02144,0.05572,0.04146,-0.04742,-0.02435,0.00635,0.06601,0.01005,-0.03588,-0.01346,-0.05943,-0.03796,-0.06673,0.04732,-0.03481,-0.02131,0.01764,0.02341,0.05450,-0.06914,0.00125,0.04927,0.09661,-0.03226,0.01206,0.01346,-0.00351,-0.09307
2016-05,-0.05010,-0.02290,-0.01600,0.00020,0.01731,0.01086,-0.02495,0.02582,-0.10381,0.02566,0.07623,0.00275,0.05115,-0.01596,0.00313,0.00208,-0.06564,0.03122,-0.03854,0.03804,-0.03007,0.00085,0.06595,-0.08408,-0.00613,-0.00724,-0.00058,0.07838,0.03850,0.00640,0.00665,0.00071,0.04703,0.02191,0.02234,0.08000,0.07189,0.03331,-0.03473,-0.00580,0.03376,-0.02022,-0.05943,0.03602,0.06384
2016-06,0.04430,0.01480,0.00300,0.00020,-0.05951,-0.11290,-0.02559,-0.07658,-0.07443,-0.21147,-0.20115,-0.11199,-0.08751,-0.08789,-0.14369,-0.06711,-0.16233,0.00523,0.04803,0.01278,0.00207,-0.03065,0.01835,-0.07952,-0.06321,-0.05588,-0.00800,-0.06148,0.02237,-0.23542,-0.06963,-0.18852,-0.03302,0.01669,-0.08690,-0.23736,0.02359,-0.08575,-0.01054,-0.00675,-0.03411,-0.11249,-0.03518,-0.05770,-0.05216
2016-07,0.00780,0.01650,0.02020,0.00020,0.04775,0.07884,0.01414,0.01740,0.40528,0.02387,0.11571,0.02044,0.09910,0.00878,0.10319,0.07311,0.04762,0.08626,0.01482,-0.03618,0.16810,0.07465,-0.01017,0.14933,0.06564,0.12794,0.00963,-0.06585,0.02098,0.24919,0.10028,0.14334,-0.00197,0.01642,0.10290,0.08313,0.08258,0.11310,0.02274,-0.01429,0.05350,0.14378,0.02003,0.06594,0.04053
2016-08,0.00950,0.00840,-0.00190,0.00020,-0.00036,-0.09566,0.03082,-0.00646,-0.07967,0.03236,0.02818,0.07445,0.01617,0.00736,0.03747,0.04221,0.07197,-0.01118,-0.02954,-0.00611,0.00029,-0.01903,-0.00529,0.11316,0.08835,-0.01108,-0.01791,0.00000,0.00685,-0.02110,-0.00075,-0.06313,0.03092,-0.09297,0.04392,0.06840,-0.00859,0.06034,0.06099,-0.00023,-0.00061,0.01068,-0.04003,0.00147,-0.01166
2016-09,-0.03080,-0.00840,0.06400,0.00020,0.00226,0.04329,-0.00339,0.02964,0.02967,0.00638,0.00362,0.03746,-0.00183,0.02193,-0.02162,0.03316,0.03392,-0.03025,-0.03499,0.00834,0.05649,-0.02880,-0.00738,0.01243,-0.02290,0.00066,0.02082,0.01753,0.02381,0.02798,0.01157,-0.00232,0.02106,-0.02070,0.01588,-0.05713,0.02070,0.04613,0.03209,-0.01357,-0.02439,0.11942,0.07527,0.00191,0.03280
2016-10,-0.02500,0.00900,0.01730,0.00010,0.01371,-0.02053,-0.02902,0.00576,0.12665,0.08421,0.15447,0.00712,-0.13421,0.03599,0.05134,0.00173,0.12007,-0.04497,-0.04750,-0.10801,0.12531,-0.08664,-0.03004,0.01249,-0.01886,0.09058,-0.21111,0.03015,0.02848,0.00368,-0.07160,0.08162,-0.02141,0.04908,-0.01482,0.15530,-0.00189,0.01554,0.10518,0.03676,-0.09583,0.01098,-0.03024,-0.03142,0.02618
2016-11,0.04720,-0.00750,0.01960,0.00030,0.01532,-0.03340,0.03669,0.11302,0.16129,0.08254,0.03671,0.07726,-0.01298,-0.07428,0.01187,0.02403,0.08320,-0.05897,-0.11306,-0.02246,0.01460,-0.05582,-0.01227,0.02662,0.02447,0.03715,0.00148,-0.04146,-0.08629,0.02015,-0.02032,-0.06030,0.03417,0.07258,0.02748,0.14131,-0.02457,0.03061,0.08176,0.02825,-0.04032,0.00210,-0.17983,-0.07199,-0.02334
2016-12,0.02830,0.02040,0.00520,0.00040,0.06202,0.05983,0.09960,0.04264,-0.01571,0.07895,0.10533,0.06391,0.07584,0.03481,0.08137,0.04653,0.10610,0.01415,0.04034,0.07243,0.04049,0.06139,0.07668,-0.00070,0.02275,0.05649,0.12242,0.04944,0.03990,0.11315,0.07055,0.13680,0.05635,0.01038,0.05237,0.15178,0.05814,0.03341,0.03748,0.08375,0.08884,0.03802,-0.00797,0.05667,0.00361
2017-01,0.00680,-0.00070,-0.02600,0.00040,-0.02332,0.05857,-0.05348,-0.00127,0.02466,-0.05274,-0.02263,-0.01146,-0.05964,-0.01027,0.02813,-0.05979,0.04117,-0.03671,-0.08705,0.00978,0.03235,-0.05878,-0.02912,-0.00881,-0.00315,0.02867,-0.08914,-0.00762,0.05245,0.11004,-0.03036,-0.01337,-0.08360,-0.03134,0.00166,-0.03188,-0.06273,-0.02694,-0.00605,-0.04228,-0.06086,0.03498,-0.02658,0.00309,-0.06176
2017-02,0.04270,-0.01350,0.00520,0.00030,0.02310,-0.00680,0.01900,0.10453,0.15593,-0.01981,-0.06844,0.08067,0.07059,-0.00508,-0.00593,0.06712,-0.07093,0.07881,0.04293,-0.00231,0.04337,-0.00242,0.04277,0.08519,-0.01041,0.01527,0.16278,-0.00419,-0.00415,0.04419,0.00110,0.00396,0.07113,0.09182,-0.03519,-0.07391,0.01172,0.01477,-1.00000,0.00836,0.01127,0.02636,-0.01874,0.04792,-0.01682
2017-03,0.04620,0.01800,-0.01380,0.00050,0.05432,0.04832,0.05103,0.02900,-0.05102,0.08913,0.13241,0.04908,0.07275,-0.01952,0.06423,0.07355,0.11452,0.01918,0.15078,0.05317,0.05528,0.03978,0.02620,0.03371,0.06201,0.08657,0.04094,0.02103,0.02780,0.05095,0.02955,-0.02724,0.04273,0.04045,0.07419,0.13457,0.06470,0.04184,,0.00776,0.01741,0.07619,0.13657,0.09249,0.09427
2017-04,0.05030,-0.00030,-0.00850,0.00060,0.02827,0.07157,0.03268,0.04066,-0.08154,0.01051,0.03764,0.01153,0.06169,-0.02149,0.02940,0.05358,0.07480,0.00659,-0.02485,0.04434,0.17364,-0.01152,0.01499,-0.06090,0.05149,0.10032,0.04191,-0.02506,0.03562,0.01907,0.01160,0.05133,0.08553,0.02352,0.05639,0.05594,0.05850,0.01921,,-0.00517,0.02898,0.05718,-0.00683,0.05114,-0.00055
2017-05,-0.00670,0.01620,0.01960,0.00060,0.00309,0.01004,-0.01899,-0.01563,-0.11156,-0.03142,-0.03026,-0.01205,0.00283,0.07491,0.00454,-0.06628,-0.00073,0.02960,0.04903,-0.00504,0.03462,0.03163,0.04156,0.02341,0.02692,0.00287,0.07455,0.10141,0.05268,-0.08760,0.02837,-0.02944,0.03657,0.01801,-0.05434,-0.07050,0.04070,-0.00300,,0.00212,0.01863,-0.06106,0.12328,-0.00474,0.05984
2017-06,0.03500,0.00750,0.02470,0.00070,-0.03084,-0.02887,-0.00277,-0.01464,0.02875,0.00885,0.00382,-0.03173,-0.01823,-0.04711,-0.06017,0.03929,0.03262,-0.00409,-0.02724,-0.05872,0.01291,-0.03483,-0.04227,-0.05756,0.00360,-0.03896,-0.04773,-0.11189,-0.03019,-0.00484,-0.04167,-0.04621,0.01827,-0.05002,-0.01882,0.00943,-0.06793,0.00945,,-0.08430,-0.03919,-0.04809,-0.05564,-0.03860,0.00958
2017-07,0.00110,-0.00050,-0.00850,0.00090,-0.00526,-0.04349,-0.04159,-0.01944,0.11757,0.04217,0.03980,-0.01828,0.01680,-0.08330,0.00235,-0.01761,0.05431,-0.04133,0.02951,-0.03860,-0.00905,-0.04208,-0.04002,0.00975,-0.04653,-0.02565,0.00615,0.02376,0.00000,0.04123,-0.02144,-0.03899,-0.00386,-0.03629,-0.01368,0.05286,-0.11811,0.03234,,-0.00751,-0.04215,-0.00763,0.03000,0.01352,0.00410
2017-08,0.02720,-0.00080,0.00310,0.00090,-0.00161,-0.00917,-0.01109,0.00014,0.01104,-0.02344,-0.02532,0.05104,0.01228,-0.16572,-0.01738,0.00131,-0.00269,0.04850,0.03050,-0.00980,0.06701,-0.01527,0.01285,-0.02748,0.00822,0.03550,-0.03704,0.00387,-0.02090,-0.02475,-0.11281,-0.02377,0.02077,0.01165,0.02080,-0.05181,-0.01803,0.00453,,0.01129,0.01041,-0.04031,0.03437,0.02126,-0.01507
2017-09,0.00600,-0.00900,-0.00200,0.00090,0.04802,0.08059,0.10044,0.13879,-0.02741,0.04985,0.06791,0.05394,0.06475,0.00915,0.09430,0.07860,0.03849,0.00333,0.02496,-0.01226,0.06898,-0.01891,0.01438,0.00061,0.03736,0.05993,-0.02654,-0.02907,0.01960,0.13617,0.04215,0.11782,0.05944,0.02878,0.08711,0.05326,0.07620,0.03734,,0.04604,-0.03653,0.11748,-0.00812,0.03943,0.11128
2017-10,-0.00020,-0.00400,0.01080,0.00080,0.03255,0.01903,0.06540,0.09128,0.12784,0.01329,-0.01773,0.02653,0.05234,0.01082,-0.00119,0.00567,-0.02601,0.05680,0.00974,0.03771,0.16748,0.02815,0.06198,-0.02014,0.04404,0.09702,-0.16614,0.01623,0.09996,0.01067,-0.05297,0.02443,0.04616,-0.03238,0.02472,-0.03503,0.03555,0.00910,,0.05336,0.04423,-0.07455,0.04041,0.04540,-0.00444
2017-11,0.01470,0.01560,0.00460,0.00090,-0.02371,-0.01623,-0.03797,-0.00524,0.03047,-0.02237,-0.05161,0.05447,-0.07159,0.02170,-0.04954,-0.01892,-0.05507,0.01112,0.01344,-0.00598,-0.05273,0.01625,-0.02748,-0.05083,-0.01270,-0.04529,-0.00166,0.02804,0.01786,-0.14682,-0.00286,0.00282,-0.00995,-0.05769,-0.04294,-0.11485,0.00458,-0.07330,,-0.00971,0.00047,0.04974,0.04499,0.02130,0.04877
2017-12,0.05510,0.00800,0.01050,0.00110,-0.01121,0.02041,-0.00095,-0.04915,0.06899,-0.02426,-0.02092,-0.00345,0.02075,0.02181,-0.03938,-0.01888,-0.02508,-0.01368,-0.02516,0.06386,0.05433,0.05663,-0.00457,0.02394,0.01954,0.00368,-0.07594,-0.00035,0.00687,-0.02417,0.01523,-0.01722,-0.04043,-0.06201,-0.01870,0.01749,0.02096,-0.01946,,-0.02869,-0.02303,0.02099,0.00094,-0.00804,0.00246
2018-01,-0.05360,0.01220,-0.00910,0.00110,0.03188,0.06628,0.03332,0.11446,0.07782,0.07115,0.06988,0.03371,0.08150,0.06846,0.01816,0.07737,0.09964,-0.00701,-0.02476,-0.00478,0.03766,0.00341,-0.01000,0.04953,0.04409,0.02934,-0.01053,0.00484,-0.02766,0.06694,-0.01712,0.05554,0.05855,-0.01016,0.06520,0.08839,-0.07764,0.00561,,0.01281,-0.01619,0.01975,-0.04630,0.02173,0.05397
2018-02,-0.00700,-0.00710,-0.00840,0.00120,-0.02945,0.03599,-0.04975,0.06314,-0.03336,-0.02397,-0.01847,-0.06947,-0.03740,-0.01686,-0.00150,-0.01630,-0.06853,-0.05341,-0.07904,-0.05726,-0.04855,-0.07774,-0.03304,-0.02552,-0.03700,-0.02415,0.24215,-0.04160,0.05222,0.02902,0.11422,0.01027,-0.00044,-0.08563,-0.05167,0.00566,-0.02177,-0.02960,,0.00718,-0.07188,-0.15811,-0.01577,-0.06529,-0.10072
