date,France_CAC40,Germany_DAX,UK_FTSE
2017-11-08,-0.0017,0.0002,-0.0016
2017-11-09,-0.0116,-0.0149,-0.0085
2017-11-10,-0.0050,-0.0042,-0.0022
2017-11-13,-0.0073,-0.0040,-0.0085
2017-11-14,-0.0049,-0.0031,-0.0098
2017-11-15,-0.0027,-0.0044,-0.0005
2017-11-16,0.0066,0.0055,0.0015
2017-11-17,-0.0032,-0.0041,-0.0012
2017-11-20,0.0040,0.0050,0.0088
2017-11-21,0.0048,0.0083,0.0021
2017-11-22,-0.0025,-0.0116,0.0004
2017-11-24,0.0070,0.0034,-0.0087
2017-11-27,-0.0056,-0.0046,-0.0030
2017-11-28,0.0057,0.0046,-0.0039
2017-11-29,0.0014,0.0002,0.0168
2017-11-30,-0.0047,-0.0029,-0.0058
2017-12-01,-0.0104,-0.0125,-0.0022
2017-12-04,0.0136,0.0153,0.0057
2017-12-05,-0.0026,-0.0008,-0.0016
2017-12-06,-0.0002,-0.0038,0.0010
2017-12-07,0.0018,0.0036,-0.0013
2017-12-08,0.0028,0.0083,0.0099
2017-12-11,-0.0023,-0.0023,0.0027
2017-12-12,0.0075,0.0046,0.0087
2017-12-13,-0.0051,-0.0044,0.0006
2017-12-14,-0.0078,-0.0044,-0.0039
2017-12-15,-0.0015,0.0027,-0.0018
2017-12-18,0.0133,0.0159,0.0088
2017-12-19,-0.0069,-0.0072,-0.0023
2017-12-20,-0.0056,-0.0111,-0.0042
2017-12-21,0.0062,0.0031,0.0080
2017-12-22,-0.0039,-0.0028,0.0019
2017-12-26,0.0000,0.0000,-0.0027
2017-12-27,0.0008,-0.0002,0.0040
2017-12-28,-0.0055,-0.0069,-0.0006
2017-12-29,-0.0050,-0.0048,0.0089
2018-01-02,-0.0045,-0.0036,0.0008
2018-01-03,0.0081,0.0083,-0.0054
2018-01-04,0.0155,0.0146,0.0018
2018-01-05,0.0105,0.0115,0.0080
2018-01-08,0.0030,0.0036,0.0025
2018-01-09,0.0067,0.0013,0.0040
2018-01-10,-0.0035,-0.0078,-0.0019
2018-01-11,-0.0029,-0.0059,-0.0036
2018-01-12,0.0052,0.0032,0.0055
2018-01-16,-0.0006,0.0001,-0.0034
2018-01-17,-0.0036,-0.0047,0.0034
2018-01-18,0.0002,0.0074,-0.0001
2018-01-19,0.0058,0.0115,-0.0015
2018-01-22,0.0028,0.0022,0.0043
2018-01-23,-0.0012,0.0071,0.0025
2018-01-24,-0.0072,-0.0107,-0.0038
2018-01-25,-0.0025,-0.0087,-0.0075
2018-01-26,0.0087,0.0031,0.0037
2018-01-29,-0.0014,-0.0012,-0.0018
2018-01-30,-0.0087,-0.0095,-0.0114
2018-01-31,0.0015,-0.0006,-0.0039
2018-02-01,-0.0050,-0.0141,-0.0056
2018-02-02,-0.0164,-0.0168,-0.0116
2018-02-05,-0.0148,-0.0076,-0.0203
2018-02-06,-0.0235,-0.0232,-0.0276
2018-02-07,0.0182,0.0160,0.0219
2018-02-08,-0.0198,-0.0262,-0.0040
2018-02-09,-0.0141,-0.0125,-0.0129
2018-02-12,0.0120,0.0145,-0.0015
2018-02-13,-0.0060,-0.0070,-0.0029
2018-02-14,0.0110,0.0117,0.0087
2018-02-15,0.0111,0.0006,0.0041
2018-02-16,0.0113,0.0086,0.0095
2018-02-20,0.0016,0.0029,-0.0003
2018-02-21,0.0023,-0.0014,0.0042
2018-02-22,0.0013,-0.0007,-0.0068
2018-02-23,0.0015,0.0018,0.0034
2018-02-26,0.0051,0.0035,0.0040
2018-02-27,-0.0001,-0.0029,-0.0008
2018-02-28,-0.0044,-0.0044,-0.0111
2018-03-01,-0.0109,-0.0197,-0.0101
2018-03-02,-0.0239,-0.0227,-0.0219
2018-03-05,0.0060,0.0149,0.0108
2018-03-06,0.0006,0.0019,0.0012
2018-03-07,0.0034,0.0109,0.0022
2018-03-08,0.0128,0.0090,0.0079
2018-03-09,0.0039,-0.0007,0.0067
2018-03-12,0.0004,0.0058,0.0006
2018-03-13,-0.0064,-0.0159,-0.0106
2018-03-14,-0.0018,0.0014,-0.0008
2018-03-15,0.0065,0.0088,0.0033
2018-03-16,0.0029,0.0036,0.0053
2018-03-19,-0.0113,-0.0139,0.0039
2018-03-20,0.0057,0.0074,-0.0103
2018-03-21,-0.0024,0.0001,0.0009
2018-03-22,-0.0138,-0.0170,-0.0136
2018-03-23,-0.0139,-0.0177,-0.0044
2018-03-26,-0.0057,-0.0083,-0.0062
2018-03-27,0.0098,0.0156,0.0136
2018-03-28,0.0029,-0.0025,0.0070
2018-03-29,0.0072,0.0131,0.0008
2018-04-02,0.0000,0.0000,0.0009
2018-04-03,-0.0029,-0.0078,0.0023
2018-04-04,-0.0020,-0.0037,-0.0030
2018-04-05,0.0262,0.0290,0.0225
2018-04-06,-0.0035,-0.0052,0.0015
2018-04-09,0.0010,0.0017,0.0000
2018-04-10,0.0084,0.0111,0.0104
2018-04-11,-0.0056,-0.0083,-0.0018
2018-04-12,0.0059,0.0098,0.0076
2018-04-13,0.0011,0.0022,0.0012
2018-04-16,-0.0004,-0.0041,-0.0065
2018-04-17,0.0076,0.0157,0.0042
2018-04-18,0.0050,0.0004,0.0048
2018-04-19,0.0021,-0.0019,0.0021
2018-04-20,0.0039,-0.0021,-0.0019
2018-04-23,0.0048,0.0025,0.0035
2018-04-24,0.0010,-0.0017,0.0045
2018-04-25,-0.0057,-0.0102,-0.0047
2018-04-26,0.0074,0.0063,0.0105
2018-04-27,0.0054,0.0064,0.0017
2018-04-30,0.0068,0.0025,-0.0001
